date,BI,BI_Simple,close,BI_MA,BI_Simple_MA
2023-12-13,-0.881963376487548,-0.41545893719806765,2968.7606,-0.5303409666465341,-0.25364488966040316
2023-12-14,-1.0325688763511183,-0.47576656775469833,2958.9856,-0.5642831362256514,-0.2677585114164177
2023-12-15,-1.1022552799466108,-0.5022789425706472,2942.5568,-0.5731116996689094,-0.2711729641902843
2023-12-16,-0.6480267452794757,-0.31958762886597936,2942.5568,-0.5672139526747199,-0.2690793387872058
2023-12-17,0.22314355131420976,0.1134020618556701,2942.5568,-0.48069142728796105,-0.22660140805074058
2023-12-18,-0.9259857037337523,-0.43322475570032576,2930.8036,-0.5029702460199916,-0.23603126617110873
2023-12-19,-0.8345750424592356,-0.3953488372093023,2932.3908,-0.5470373216952064,-0.25556614989203896
2023-12-20,-0.8304420491439031,-0.3933333333333333,2902.1096,-0.6651017695529082,-0.31270770240345447
2023-12-21,-0.76744510427659,-0.36655405405405406,2918.7149,-0.6939689016205315,-0.3258109842567363
2023-12-22,-1.106809055872288,-0.5040983606557377,2914.7752,-0.7906927682236313,-0.36922493554864755
2023-12-23,-0.05826890812397576,-0.0297029702970297,2914.7752,-0.7083233213872739,-0.33064933885854375
2023-12-24,-0.2411620568168881,-0.12244897959183673,2914.7752,-0.629182639433851,-0.2953175800422576
2023-12-25,-0.9447286671946886,-0.44129554655870445,2918.8126,-0.6134299781586587,-0.28921924044106334
2023-12-26,-0.9853526856035436,-0.45698166431593795,2898.8787,-0.6471625721910655,-0.3029586439860592
2023-12-27,-0.7741162430936124,-0.3697585768742058,2914.6138,-0.7468885516318478,-0.35127470785904674
2023-12-28,-0.06312108645659777,-0.03163686382393398,2954.7035,-0.6606020899041323,-0.3111159186714076
2023-12-29,-0.3022808718729337,-0.15053763440860216,2974.9348,-0.6073726728455022,-0.2866347983913376
2023-12-30,0.14310084364067324,0.07317073170731707,2974.9348,-0.5100183835670445,-0.23998439188727255
2023-12-31,0.5108256237659907,0.25806451612903225,2974.9348,-0.38219131076278645,-0.1775225348689639
2024-01-01,0.4906229164484712,0.24675324675324675,2974.9348,-0.2224481135307105,-0.10243737412806546
2024-01-02,-0.4563235253416555,-0.22504230118443316,2962.2762,-0.2622535752524785,-0.12197130721680582
2024-01-03,-0.7254080427781667,-0.3488372093023256,2967.2472,-0.31067817384860635,-0.1446101301878547
2024-01-04,-0.8732733467904642,-0.4119170984455959,2954.3486,-0.3035326418081839,-0.14167228537654383
2024-01-05,-1.0321978457691028,-0.4754358161648177,2929.1833,-0.3082171578247398,-0.14351770056143182
2024-01-06,-0.6931471805599453,-0.33962264150943394,2929.1833,-0.3001202515713731,-0.14050410702495464
2024-01-07,-0.019048194970694474,-0.009708737864077669,2929.1833,-0.2957129624227828,-0.138311294428969
2024-01-08,-0.9521543960749773,-0.44360902255639095,2887.5379,-0.36070031484298715,-0.1676184332437479
2024-01-09,-0.96729724679315,-0.45004945598417406,2893.2513,-0.4717401238863695,-0.219940452012897
2024-01-10,-1.0180082562534802,-0.4700089525514772,2877.7023,-0.6246235118883166,-0.29274779888094793
2024-01-11,-0.6810258200276005,-0.32882273342354534,2886.6502,-0.7417883855359237,-0.35030539689862716
2024-01-12,-0.9072043493181977,-0.4260869565217391,2881.9769,-0.786876467933578,-0.37040986243235774
2024-01-13,-0.06744128079553253,-0.034482758620689655,2881.9769,-0.7210797917353144,-0.33897441736419415
2024-01-14,-0.3794896217049037,-0.19148936170212766,2881.9769,-0.6717014192267585,-0.31693164368984733
2024-01-15,-0.7201758529478646,-0.34632683658170915,2886.2908,-0.6404992199446348,-0.3040207457315365
2024-01-16,-0.7167948288606202,-0.3443708609271523,2893.9886,-0.6428639847747022,-0.3044955676733083
2024-01-17,-0.9297137522062957,-0.43444976076555025,2833.6152,-0.7339305404982623,-0.3469696699634556
2024-01-18,-0.8149771662965258,-0.3866268210683601,2845.7839,-0.7202128175204171,-0.3412714498146525
2024-01-19,-0.9024773533834516,-0.42379958246346555,2832.2793,-0.7137308281794473,-0.3386464624625816
2024-01-20,0.021053409197832263,0.010752688172043012,2832.2793,-0.609824661634316,-0.29057029839022963
2024-01-21,-0.21357410029805904,-0.10869565217391304,2832.2793,-0.5630794896613619,-0.2685575902652664
2024-01-22,-1.0473478964323264,-0.4809421841541756,2756.3399,-0.5770938443727748,-0.27404311302851003
2024-01-23,-0.8908116465731701,-0.4188817598533456,2770.9763,-0.6594308809505385,-0.3124830131517756
2024-01-24,-0.7619641350792515,-0.3641715727502103,2820.7719,-0.6976783322879733,-0.3297512342565839
2024-01-25,-0.4572413776318843,-0.225140712945591,2906.1087,-0.6713848847563753,-0.31763262189297203
2024-01-26,-0.6910789274958863,-0.3333333333333333,2910.2227,-0.6688132946199019,-0.3165288691335902
2024-01-27,-0.07145896398214498,-0.037037037037037035,2910.2227,-0.5829878157974868,-0.27678759676073883
2024-01-28,0.5368011101692514,0.26732673267326734,2910.2227,-0.4478099881509091,-0.21139224138657614
2024-01-29,-0.8697988096780414,-0.41012216404886565,2883.356,-0.44454213378036805,-0.2100244995451161
2024-01-30,-1.0194265525098702,-0.4704918032786885,2830.5266,-0.5485901299511383,-0.25814894869018923
2024-01-31,-1.0895624531481918,-0.4972136222910217,2788.5482,-0.6361889652361515,-0.2970007457019001
2024-02-01,-0.824950561695207,-0.3912310286677909,2770.7403,-0.6139492317624397,-0.28802963015326166
2024-02-02,-0.9475134018924696,-0.4416289592760181,2730.152,-0.6196194072943697,-0.2903043500955289
2024-02-03,-0.8873031950009028,-0.4198473282442748,2730.152,-0.6321533132865348,-0.2958719256449353
2024-02-04,-0.8239174117431399,-0.3936651583710407,2730.152,-0.6688209166976603,-0.31272437018748034
2024-02-05,-0.8596336388321653,-0.4055636896046852,2702.185,-0.6856763878312883,-0.3199474058146155
2024-02-06,-0.6397819600204994,-0.3100097181729835,2789.486,-0.7425086874351237,-0.3472446739282102
2024-02-07,-0.5336148137599193,-0.2613065326633166,2829.6956,-0.8495502798280408,-0.40010800046186856
2024-02-08,0.022472855852058576,0.011278195488721804,2865.9032,-0.7603231132750307,-0.35796796450810986
2024-02-09,0.06252035698133393,0.03225806451612903,2865.9032,-0.6521284223259103,-0.3076929777286281
2024-02-10,0.4818380868927384,0.24528301886792453,2865.9032,-0.49498836832181725,-0.23344331361273346
2024-02-11,0.653926467406664,0.3333333333333333,2865.9032,-0.34710066541163015,-0.16098687741262102
2024-02-12,0.11778303565638346,0.0625,2865.9032,-0.24057102165674488,-0.11057398148501921
2024-02-13,0.2336148511815051,0.12195121951219512,2865.9032,-0.12847921703850407,-0.056394126709372216
2024-02-14,0.3302416868705768,0.16981132075471697,2865.9032,-0.013063307177132399,-4.647879679645362e-05
2024-02-15,0.0408219945202552,0.02127659574468085,2865.9032,0.07698225615810965,0.04263754973814015
2024-02-16,0.1823215567939546,0.09375,2865.9032,0.15919260783955505,0.0830135215554385
2024-02-17,0.0769610411361284,0.04,2865.9032,0.2202501933291598,0.11314417482177017
2024-02-18,0.3331444465285383,0.16831683168316833,2865.9032,0.2513173523968078,0.12884803844121478
2024-02-19,-0.4865329311969461,-0.23938879456706283,2910.544,0.19641202357897977,0.10168335253289562
2024-02-20,-0.37584486004645257,-0.1864406779661017,2922.7302,0.11064372888506072,0.05851098284949301
2024-02-21,-0.5897438862734551,-0.2871287128712871,2950.9556,-0.013723306482951225,-0.003535221770969038
2024-02-22,-0.47766650199130467,-0.23494687131050768,2988.3578,-0.07326826024772004,-0.0332799089020198
2024-02-23,-0.45618020068718085,-0.2247191011235955,3004.881,-0.14224776543458864,-0.06794694096559886
2024-02-24,0.018018505502678212,0.009174311926605505,3004.881,-0.1734700835713785,-0.08401064184841
2024-02-25,0.25671984684781407,0.13043478260869565,3004.881,-0.15188029833862263,-0.07309482316200853
2024-02-26,-0.6250937173149297,-0.30368098159509205,2977.0221,-0.23262182574951104,-0.11283792132151774
2024-02-27,-0.2791713827838723,-0.1391941391941392,3015.4807,-0.2682350681415111,-0.13075733524093167
2024-02-28,-1.156375395877183,-0.5219747140276941,2957.8524,-0.4171870523820832,-0.1997864898120179
2024-02-29,-0.7734280118207482,-0.3692458374142997,3015.1712,-0.44587656044446344,-0.2127721940967416
2024-03-01,-0.21197025071608455,-0.10577777777777778,3027.0204,-0.4294890995114267,-0.2047059040779092
2024-03-02,0.46575733836428446,0.23178807947019867,3027.0204,-0.32393897704765273,-0.15281422484376064
2024-03-03,0.9279867716373463,0.43820224719101125,3027.0204,-0.18337364968478762,-0.08549931299360873
2024-03-04,-0.3911995309493419,-0.19358533791523483,3039.3055,-0.1768755827110037,-0.08238593667277266
2024-03-05,-0.790645545044823,-0.3768844221105528,3047.7931,-0.2577419877657538,-0.12099181007648849
2024-03-06,-0.43466426280042675,-0.2149122807017544,3039.9309,-0.3268803987305779,-0.1555265164075335
2024-03-07,-0.8560198210795062,-0.40479548660084624,3027.4013,-0.3499730091070356,-0.16563796690810892
2024-03-08,-0.7265341965926824,-0.34949494949494947,3046.0192,-0.3947092904879166,-0.18666804793818995
2024-03-09,0.16430305129127634,0.0847457627118644,3046.0192,-0.2626414457710706,-0.1259960002642341
2024-03-10,-0.3364722366212129,-0.1724137931034483,3046.0192,-0.21894586825111712,-0.10631279583314894
2024-03-11,0.1823215567939546,0.0913978494623656,3068.4554,-0.17951668750011318,-0.08659523310913461
2024-03-12,-0.38688872253522893,-0.19201995012468828,3055.935,-0.2647812935900645,-0.12897603606862332
2024-03-13,-0.42845462633286313,-0.2119815668202765,3043.8346,-0.40042543338708547,-0.1939944174697521
2024-03-14,-0.6705357341733983,-0.32413793103448274,3038.2339,-0.4283590537094911,-0.20704967678167688
2024-03-15,-0.34445100235301823,-0.17120622568093385,3054.6359,-0.38373959944031066,-0.18648185713871498
2024-03-16,0.39465419200394874,0.2,3054.6359,-0.30080775395987314,-0.14499062906853954
2024-03-17,0.8898574748059996,0.42857142857142855,3054.6359,-0.1262200243713225,-0.06165393755131206
2024-03-18,-0.2876820724517809,-0.14363143631436315,3084.9262,-0.08233481195723234,-0.041067586233253434
2024-03-19,-0.7131764624355178,-0.3435114503816794,3062.7558,-0.17008276332991173,-0.08389330754260782
2024-03-20,-0.34387663079542297,-0.1710843373493976,3079.6859,-0.17082320274733276,-0.08376036196720274
2024-03-21,-0.6789221896285981,-0.3282442748091603,3077.113,-0.25694757738958807,-0.12572457439435533
2024-03-22,-0.9719727220815084,-0.4520547945205479,3048.0336,-0.315455977344216,-0.1517280588339413
2024-03-23,0.0,0.0,3048.0336,-0.2726105147109297,-0.13052990215191365
2024-03-24,0.05264373348542188,0.02702702702702703,3048.0336,-0.20029256794504766,-0.09541340634576267
2024-03-25,-1.0788096613719298,-0.49387755102040815,3026.3055,-0.27372843384693885,-0.1276805388797101
2024-03-26,-0.8261554238133944,-0.39208173690932313,3031.4809,-0.3958093954286731,-0.1868887125706424
2024-03-27,-1.2307630376935048,-0.5487256371814093,2993.1388,-0.6078714466786236,-0.28461841914592617
2024-03-28,-0.7980467605101408,-0.3802008608321377,3010.6636,-0.6589079154844595,-0.3082753615977037
2024-03-29,-0.660454818874403,-0.32,3041.1669,-0.6536357511283482,-0.3059242165595357
2024-03-30,0.5877866649021191,0.2962962962962963,3041.1669,-0.5604694215585939,-0.25918615319496635
2024-03-31,0.5653138090500605,0.2835820895522388,3041.1669,-0.43604582169072803,-0.19800351675882646
2024-04-01,-0.10178269430994236,-0.05113636363636364,3077.3786,-0.34902681891357146,-0.15791167367040798
2024-04-02,-0.5373926511507126,-0.26365795724465557,3074.9586,-0.4027660840286427,-0.18427746939487355
2024-04-03,-0.5108256237659907,-0.2511013215859031,3069.2959,-0.45911301975378394,-0.21209030425616654
2024-04-04,0.6151856390902335,0.3090909090909091,3069.2959,-0.2897134897075676,-0.13179345824503486
2024-04-05,0.20067069546215124,0.10344827586206896,3069.2959,-0.18703087778001304,-0.08224045696789564
2024-04-06,0.6359887667199967,0.32,3069.2959,-0.00035569733866289697,0.004632106750245285
2024-04-07,0.4828517717235845,0.24324324324324326,3069.2959,0.12773415588470965,0.06697651715778338
2024-04-08,-0.9067212808580043,-0.4261168384879725,3047.0526,0.10310750968634949,0.05636483330898614
2024-04-09,-0.5510646669461725,-0.27007299270072993,3048.5369,-0.01077762349847965,-0.0002720955907164868
2024-04-10,-1.2344675441742865,-0.5504587155963303,3027.3349,-0.19075575882091433,-0.0836761761055734
2024-04-11,-0.5589385105644606,-0.27335640138408307,3034.2464,-0.23647134044636617,-0.10589817988034533
2024-04-12,-0.888147195613671,-0.41818181818181815,3019.4735,-0.271546794892662,-0.1213505659740616
2024-04-13,0.20067069546215124,0.1016949152542373,3019.4735,-0.20039716296984783,-0.08607094229004757
2024-04-14,0.3392157225669637,0.17073170731707318,3019.4735,-0.2279941546221748,-0.09990686246743116
2024-04-15,-0.6545529030086907,-0.31663685152057247,3057.3776,-0.313516514469259,-0.14191537520569528
2024-04-16,-0.9307410769779445,-0.4351145038167939,3007.0681,-0.47018949883905303,-0.21742682558737467
2024-04-17,-0.5422240452235536,-0.2655007949125596,3071.3806,-0.5726970805337669,-0.268301229402955
2024-04-18,-0.4464391823184701,-0.22023809523809523,3074.2246,-0.5266688706798135,-0.24771335507796724
2024-04-19,-0.5619049915295572,-0.27485380116959063,3065.261,-0.527752903138152,-0.2481914359248533
2024-04-20,0.13720112151348496,0.07042253521126761,3065.261,-0.39058603656937485,-0.18610331084409354
2024-04-21,0.3272129112084162,0.16666666666666666,3065.261,-0.30197089439208713,-0.14210100403901854
2024-04-22,-0.7080951419958185,-0.3413173652694611,3044.5952,-0.2839656890303019,-0.13441455874778285
2024-04-23,-0.8793597928468666,-0.41480206540447506,3021.9775,-0.3919687378612037,-0.18606425681365407
2024-04-24,-0.45915361322166975,-0.226890756302521,3044.8223,-0.471805671440067,-0.22582650317561354
2024-04-25,-0.40782638429384416,-0.2022792022792023,3052.9,-0.4471330195685824,-0.21439073825147648
2024-04-26,-0.11097850796204954,-0.0556792873051225,3088.6357,-0.3651567626669928,-0.17644721660030935
2024-04-27,0.5596157879354227,0.28125,3088.6357,-0.2549727793510953,-0.1217721371090534
2024-04-28,0.28768207245178085,0.14634146341463414,3088.6357,-0.18156065387407014,-0.08511418124378044
2024-04-29,0.10821358464023279,0.05429864253393665,3113.0432,-0.11454879625709116,-0.05219893687342771
2024-04-30,-0.5291747624341872,-0.2597701149425287,3104.8245,-0.18118638465185838,-0.08521820188880735
2024-05-01,0.2972515234679317,0.15254237288135594,3104.8245,-0.18418252342590682,-0.08663063126733843
2024-05-02,0.26826398659467937,0.13793103448275862,3104.8245,-0.08654661056685704,-0.038705791292116445
2024-05-03,0.8150369981689821,0.3953488372093023,3104.8245,0.08289306853472785,0.04230929896926129
2024-05-04,0.6131044728864089,0.3055555555555556,3104.8245,0.19011887714553571,0.09555393015506894
2024-05-05,1.1160040313799788,0.52,3104.8245,0.342501918712918,0.16778185038298918
2024-05-06,-0.2709614256647026,-0.1352549889135255,3140.7204,0.32650362694265267,0.15982428022214887
2024-05-07,-0.31612000777231447,-0.15760869565217392,3147.738,0.238930047371879,0.11593841065693149
2024-05-08,-0.7681102190334005,-0.3676190476190476,3128.4798,0.13335081822336087,0.06454235955356331
2024-05-09,-0.26687894482201774,-0.13333333333333333,3154.3201,0.09584156527713583,0.04577916196683631
2024-05-10,-0.6105967775109408,-0.2972972972972973,3154.5472,0.08769936376946046,0.04202644373135944
2024-05-11,0.5368011101692514,0.26732673267326734,3154.5472,0.11165432243959242,0.05350487971055059
2024-05-12,0.38193461069797024,0.19230769230769232,3154.5472,0.1230213848499215,0.05894254549304395
2024-05-13,-0.5568107370078141,-0.2724014336917563,3148.0207,-0.014163388667758103,-0.007832481597061902
2024-05-14,-0.303090697804626,-0.15119363395225463,3145.7743,-0.1057829057368616,-0.05350740054784292
2024-05-15,-0.7396671961948381,-0.3549382716049383,3119.9021,-0.29135002849434327,-0.14100122770833673
2024-05-16,-0.5936863870293072,-0.28964059196617337,3122.401,-0.3236225246308037,-0.15643978801360153
2024-05-17,-0.20020198207180306,-0.10023310023310024,3154.0263,-0.31203072206075266,-0.15070222847169418
2024-05-18,1.0986122886681098,0.5185185185185185,3154.0263,-0.1253584712906016,-0.06208847185793755
2024-05-19,0.4054651081081644,0.20588235294117646,3154.0263,-0.05812406599758337,-0.028166903230486578
2024-05-20,-0.2613647641344075,-0.13068181818181818,3171.1451,-0.023200864659930036,-0.011505355318938659
2024-05-21,-0.8013607652001781,-0.38222222222222224,3157.9657,-0.15701705219687295,-0.07646025080848762
2024-05-22,-0.4084636111044209,-0.2028985507246377,3158.5399,-0.2360568743771121,-0.11598087511172062
2024-05-23,-0.8905066147184404,-0.41909814323607425,3116.387,-0.26942646214817473,-0.1306505460661524
2024-05-24,-0.9153513236322193,-0.42934051144010765,3088.8705,-0.33065252473093404,-0.1584652338149377
2024-05-25,-0.5363047090669756,-0.2682926829268293,3088.8705,-0.3103162760181478,-0.14980067494712682
2024-05-26,0.14660347419187544,0.075,3088.8705,-0.23628728989602954,-0.11333661575050949
2024-05-27,-0.587786664902119,-0.2868525896414343,3124.0427,-0.27504575817906113,-0.13199856469134288
2024-05-28,-0.9770909309011192,-0.45491803278688525,3109.5721,-0.48261608013598406,-0.22934221982188324
2024-05-29,-0.8976566523292621,-0.4228187919463087,3111.0176,-0.6129282561797267,-0.29221233431063176
2024-05-30,-0.8371534113154312,-0.3970345963756178,3091.6778,-0.670507120897829,-0.3188476121300117
2024-05-31,-0.8129984692803878,-0.38697318007662834,3086.8134,-0.67167089130585,-0.31932270791545236
2024-06-01,-0.4595323293784402,-0.23076923076923078,3086.8134,-0.6767777631332519,-0.3221097759199117
2024-06-02,-0.169076330043934,-0.08641975308641975,3086.8134,-0.6046347346658013,-0.2888419369049462
2024-06-03,-0.9583829473594594,-0.44675324675324674,3078.4887,-0.6089378970385253,-0.2905832104362601
2024-06-04,-0.5357862251024387,-0.26272912423625255,3091.1992,-0.6088860486420715,-0.2900268545672024
2024-06-05,-0.24077692297812023,-0.12009512485136742,3065.4034,-0.6476240883590711,-0.30953636705233917
2024-06-06,-0.4976675391884796,-0.24422442244224424,3048.7939,-0.6386121757877072,-0.30527355033242015
2024-06-07,-0.6861459851009617,-0.33125,3051.2787,-0.6095176812076916,-0.29290674705373165
2024-06-08,0.09844007281325251,0.05084745762711865,3051.2787,-0.5099080086934401,-0.24554012209638892
2024-06-09,-0.08338160893905101,-0.043478260869565216,3051.2787,-0.434530828455802,-0.21018448854578367
2024-06-10,0.3813675565291038,0.19402985074626866,3051.2787,-0.3150942258748528,-0.15208418546349395
2024-06-11,-0.5784015626743971,-0.2822966507177033,3028.0451,-0.32698114920444854,-0.15723692745834122
2024-06-12,-0.13282091302092397,-0.06666666666666667,3037.4675,-0.32335560750214754,-0.1552616188163659
2024-06-13,-0.5514966634969185,-0.2702078521939954,3028.9187,-0.28266697911589345,-0.13760707936044075
